"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-02-03","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","","42193.0","41903.0","-290.0","0.0231","0.0232","0.0001","1237.22","-358793.8","SELL","1","WFC-PL",11940,0.0,1000.0,23.72,0.0
"2026-02-03","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","","1424253.0","1424253.0","0.0","0.0472","0.0474","0.0002","74.47","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BMFV904","BMFV904","USB-L","USB","USB 3 3/4 PERP","","373822.0","373822.0","0.0","0.0026","0.0026","0.0","15.44","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BZC0L09","BZC0L09","ETR","ETR","ETR 4 7/8 09/01/66","","322117.0","322117.0","0.0","0.003","0.003","0.0","21.21","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BJP1KW2","BJP1KW2","F","F","F 6 12/01/59","","600684.0","600684.0","0.0","0.0058","0.0058","0.0","21.56","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","","823677.0","823677.0","0.0","0.0092","0.0092","0.0","24.975","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BK26FC2","BK26FC2","TRTN","TRTN","TRTN 7 3/8 PERP","","131158.0","131158.0","0.0","0.0015","0.0015","0.0","24.98","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BQ0QJ57","BQ0QJ57","MBIN","MBIN","MBIN 8 1/4 PERP","","109097.0","109097.0","0.0","0.0012","0.0012","0.0","25.51","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","","886283.0","886283.0","0.0","0.0085","0.0085","0.0","21.46","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BQMS207","BQMS207","HBAN-J","HBAN","HBAN 6 7/8 PERP","","244102.0","244102.0","0.0","0.0028","0.0028","0.0","25.34","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BF2N465","BF2N465","RLJ-A","RLJ","RLJ 1.95 PERP","","252661.0","252661.0","0.0","0.0029","0.0029","0.0","25.45","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BMG9SY4","BMG9SY4","RGA","RGA","RGA 7 1/8 10/15/52","","528013.0","528013.0","0.0","0.006","0.006","0.0","25.44","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","B0B87W3","B0B87W3","MET-A","MET","MET 4.98481 PERP","","448083.0","448083.0","0.0","0.0043","0.0043","0.0","21.7","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","B07GC93","B07GC93","GS-A","GS","GS 4.87656 PERP","","569556.0","569556.0","0.0","0.0051","0.0051","0.0","20.15","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BSLKYN5","BSLKYN5","ATH","ATH","ATH 7 1/4 03/30/64","","436598.0","436598.0","0.0","0.0049","0.0049","0.0","25.2","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BJN6RX9","BJN6RX9","BAC-KK","BAC","BAC 5 3/8 PERP","","421968.0","421968.0","0.0","0.0043","0.0043","0.0","22.69","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BG844G9","BG844G9","PRU","PRU","PRU 5 5/8 08/15/58","","433096.0","433096.0","0.0","0.0046","0.0046","0.0","23.95","0.0","UNCHANGED","1","","","","","",""
"2026-02-03","BK72JQ7","BK72JQ7","PSA-J","PSA","PSA 4.7 PERP","","198212.0","198212.0","0.0","0.0017","0.0017","0.0","18.9","0.0","UNCHANGED","1","","","","","",""
