"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-02-12","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","","1428435.0","1428435.0","0.0","0.0476","0.0486","0.001","76.53","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BMFV904","BMFV904","USB-L","USB","USB 3 3/4 PERP","","374944.0","374944.0","0.0","0.0026","0.0026","0.0","15.42","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BZC0L09","BZC0L09","ETR","ETR","ETR 4 7/8 09/01/66","","323035.0","323035.0","0.0","0.003","0.003","0.0","21.17","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BJP1KW2","BJP1KW2","F","F","F 6 12/01/59","","602452.0","602452.0","0.0","0.0058","0.0057","-0.0001","21.4348","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","","826091.0","826091.0","0.0","0.0091","0.0092","0.0001","24.97","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BK26FC2","BK26FC2","TRTN","TRTN","TRTN 7 3/8 PERP","","131532.0","131532.0","0.0","0.0015","0.0015","0.0","25.07","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BQ0QJ57","BQ0QJ57","MBIN","MBIN","MBIN 8 1/4 PERP","","109403.0","109403.0","0.0","0.0012","0.0012","0.0","25.44","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","","888867.0","888867.0","0.0","0.0084","0.0084","0.0","21.17","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BQMS207","BQMS207","HBAN-J","HBAN","HBAN 6 7/8 PERP","","244850.0","244850.0","0.0","0.0028","0.0028","0.0","25.39","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BF2N465","BF2N465","RLJ-A","RLJ","RLJ 1.95 PERP","","253375.0","253375.0","0.0","0.0028","0.0029","0.0001","25.54","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BMG9SY4","BMG9SY4","RGA","RGA","RGA 7 1/8 10/15/52","","529577.0","529577.0","0.0","0.006","0.006","0.0","25.52","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","B0B87W3","B0B87W3","MET-A","MET","MET 4.98481 PERP","","449409.0","449409.0","0.0","0.0043","0.0043","0.0","21.8","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","B07GC93","B07GC93","GS-A","GS","GS 4.65149 PERP","","571188.0","571188.0","0.0","0.0051","0.0052","0.0001","20.3","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BSLKYN5","BSLKYN5","ATH","ATH","ATH 7 1/4 03/30/64","","437856.0","437856.0","0.0","0.0049","0.0049","0.0","25.28","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BJN6RX9","BJN6RX9","BAC-KK","BAC","BAC 5 3/8 PERP","","423192.0","423192.0","0.0","0.0042","0.0043","0.0001","22.74","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BG844G9","BG844G9","PRU","PRU","PRU 5 5/8 08/15/58","","434354.0","434354.0","0.0","0.0046","0.0046","0.0","23.92","0.0","UNCHANGED","1","","","","","",""
"2026-02-12","BK72JQ7","BK72JQ7","PSA-J","PSA","PSA 4.7 PERP","","198790.0","198790.0","0.0","0.0017","0.0017","0.0","18.9699","0.0","UNCHANGED","1","","","","","",""
